source_id,ra,dec,phot_g_mean_mag,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion
2488794769049206016,36.60329589990036,-4.969718044618348,18.395306,31,-1.347533,1.2459583,,,,,,,,,,,,,,,,,
2488799343189529984,36.44058504830144,-4.892900666143871,17.332499,31,-1.0254757,1.1786988,,,,,,,,,,,,,,,,,
2488800747643701888,36.52304018779181,-4.868633385601137,19.821447,31,-0.56114876,1.0668248,,,,,,,,,,,,,,,,,
2488801400478812928,36.56826312826334,-4.815557663885358,20.522642,95,0.5810031,1.2542993,,,,,,,,,,,,,,,,,
2489089030143731456,37.119182184868386,-5.231350634269624,16.582233,95,5.2510123,1.7396882,,,,,,,,,,,,,,,,,
2489105076141116928,37.1766169228388,-5.025483240301325,20.777008,95,1.8063062,1.1017852,,,,,,,,,,,,,,,,,
2489105999559125632,37.06860401295151,-5.069395188597273,19.13849,31,-1.5196108,1.1631707,,,,,,,,,,,,,,,,,
2489107000286871552,37.02935468857412,-5.050572173769215,15.352357,31,0.53881955,1.2059889,,,,,,,,,,,,,,,,,
2489107030351278592,37.032295402782495,-5.045805694462385,19.625662,95,-1.5663196,1.144223,,,,,,,,,,,,,,,,,
2489107648830140800,37.11913690191844,-5.035117397808614,20.75851,95,0.775291,1.7494681,,,,,,,,,,,,,,,,,
2489116101322244224,37.18822013583501,-4.8760045534261565,18.181486,31,-0.2060958,1.2114902,,,,,,,,,,,,,,,,,
2489157573526446592,37.01761682943432,-4.9025215645652045,19.313719,95,1.3086797,1.3894752,,,,,,,,,,,,,,,,,
2489169771235077376,37.15791362784429,-4.696076645470615,20.54107,95,-0.6205331,1.4068378,,,,,,,,,,,,,,,,,
2489170252270068096,37.08543025667177,-4.70730981686025,19.939512,95,3.2356932,1.5607761,,,,,,,,,,,,,,,,,
2489172279494473088,36.69227169728922,-4.887299746830225,19.898726,31,0.36629963,1.2690251,,,,,,,,,,,,,,,,,
2489175955986504576,36.62770032593044,-4.813424709069701,19.160936,95,-1.1277157,1.3151605,,,,,,,,,,,,,,,,,
2489176059065724800,36.63420539573707,-4.801388325131998,20.591867,95,-0.10788229,1.8885316,,,,,,,,,,,,,,,,,
2489177467815124864,36.663459789035066,-4.733517937363815,20.436209,95,1.2586077,1.5968535,,,,,,,,,,,,,,,,,
2489178468542651392,36.809996617916134,-4.713897053590807,15.799494,31,-0.20363833,1.2274297,,,,,,,,,,,,,,,,,
2489180976803569536,36.96349625367117,-4.689209764124686,16.922634,31,1.71758,1.419585,,,,,,,,,,,,,,,,,
2489185168691819776,36.88689301092672,-4.617721562431708,19.852463,95,1.7205302,1.4721503,,,,,,,,,,,,,,,,,
2489188119333721856,36.87892590655604,-4.541549803589724,20.383127,31,-0.2698177,1.1932956,,,,,,,,,,,,,,,,,
